,cell_type,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,cre_line,dendrite_type
770,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
771,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
772,Pvalb-IRES-Cre__L5__inh,,0.00014240509725313156,,,,0.02052540279725118,6.319329171056155e-09,1.2562811990118965,0.0009997466471620617,1.1684379682026511e-05,0.02241824572744389,208.5238249087728,1.0217040157185989e-07,0.00047198702133203303,1.3029885239975457e-06,,0.04914884115850365,0.0007937714998700329,0.22561772686933104,0.0008785429883792447,Pvalb-IRES-Cre,aspiny
773,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny
774,Sst-IRES-Cre__L6__inh,,0.000965701315237834,,,,0.04489653404820157,0.0016873538884233114,1.058848896426234,0.000603824123989319,0.004766944937332721,0.0006102420639761557,616.6272541556884,0.00012453188489432442,0.0002180394613368334,2.9959928579701386e-07,,0.07100769491959866,2.470758774337988e-08,2.8943893428485735e-08,0.0017203239384995213,Sst-IRES-Cre,aspiny
775,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
776,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
777,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
778,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
779,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
780,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
781,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
782,Rorb-IRES2-Cre__L5__exc,0.003183284533780981,1.753815436485494e-05,0.8093351842252985,0.00026925018147379304,0.013400190058340368,0.00022977328100332042,0.0011225907984836695,0.06847129122094299,7.470172978999263e-05,3.6108865845679848e-06,0.0066659145404727605,999.8258859232508,0.00013271144401039796,0.0009429271575881627,1.409495387239989e-05,1.5720180502869598e-05,,,,,Rorb-IRES2-Cre,spiny
783,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
784,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,aspiny
785,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
786,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
787,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
788,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,sparsely spiny
789,Nr5a1-Cre__L2/3__exc,0.0003336713035742311,2.1278574067751244e-05,0.7717071799731173,0.0004963047242266073,0.03773670136007001,5.7470741478549143e-05,0.01471150724617389,0.2955910923366276,0.0009723924041572199,0.009742595057388769,0.00010869173542854888,668.5085516681974,0.0003705304534425444,5.724369941401244e-06,4.541876544149229e-05,1.6187711710761915e-05,,,,,Nr5a1-Cre,spiny
790,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
791,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
792,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
793,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
794,Ntsr1-Cre_GN220__L6__exc,0.0013287740196476052,5.2292367291580796e-05,1.0369006854867862,3.2715509878933345e-08,0.01229378102863704,0.019383359137504108,0.01214734451800005,0.18016334092456904,0.0001977879489020471,0.007898432392481797,0.0008420474615196503,536.300852410114,0.00012495076951728748,0.0008126553141629416,7.788798635401003e-06,2.4863347261425127e-07,,,,,Ntsr1-Cre_GN220,spiny
795,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
796,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
797,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
798,Nr5a1-Cre__L2/3__exc,0.00013184773347288403,3.3432437931859737e-06,0.4799217290844266,3.272672995375051e-06,0.0415669127889832,0.0019124672267998672,0.0003697502065704355,0.03424590744181784,1.2137274457028286e-05,0.0002555742909814678,0.04805912613338175,588.8042923821818,0.0002857702820365313,0.00023937249764681342,1.0122171676802016e-07,2.9308797924959286e-06,,,,,Nr5a1-Cre,spiny
799,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
800,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
801,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
802,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
803,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,sparsely spiny
804,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
805,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
806,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
807,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
808,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
809,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
810,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
811,False,,,,,,,,,,,,,,,,,,,,,Human,sparsely spiny
812,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
813,Sst-IRES-Cre__L2/3__inh,,0.00015538616776933145,,,,0.0348555975714719,1.346435487723733e-07,0.4080256631914666,0.0009747240364644359,0.008187638742002816,0.0007345337975194843,153.95527374820958,0.0005204680161978279,0.0008392510469699768,8.587872836527679e-05,,0.07868258193511547,3.1701724578780954e-11,0.0674099190957883,4.554451192251285e-05,Sst-IRES-Cre,aspiny
814,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
815,Rorb-IRES2-Cre__L4__exc,5.424587843949614e-06,0.003091183763707839,2.419694159263841,5.579470219174709e-12,3.6342766380377534e-05,0.008589526330016195,7.547229857018944e-05,0.18776492497998115,0.0009843729017871973,0.0019073846787394301,0.023778755297445,155.79691650395245,0.00012146002363451118,0.00020369886752558987,6.0377225364306496e-05,7.298879557879086e-05,,,,,Rorb-IRES2-Cre,spiny
816,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
817,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
818,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny
819,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
820,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
821,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,spiny
822,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
823,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
824,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
825,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
826,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
827,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
828,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
829,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
830,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
831,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
832,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny
833,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
834,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
835,Rorb-IRES2-Cre__L4__exc,0.00040831860314051167,6.819892043725129e-05,0.4668718916914622,0.0008974458744625881,0.04461805370746635,0.006915251054827598,0.0018059660571586138,0.05378498607127247,0.0005636353044377674,0.0011924297963412,0.0003864927368935657,703.5650625234817,0.0002645643891392688,7.910237197288179e-05,4.213101440424238e-05,5.594027666034999e-06,,,,,Rorb-IRES2-Cre,spiny
836,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
837,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
838,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
839,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
840,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
841,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
842,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
843,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
844,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
845,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
846,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
847,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny
848,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
849,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
850,Cux2-CreERT2__L4__exc,0.00488768509634786,2.8415574959694825e-08,0.9137945692041484,1.1235068272940144e-05,5.3382054678863256e-06,0.0006759904345663426,0.0004907546397997478,0.13270073115161796,0.00020672594415951684,0.001072829677593799,0.003706993554117361,830.7174383411142,8.596829611660375e-06,1.6383332859119087e-06,1.251252403450597e-06,0.00022470804694612969,,,,,Cux2-CreERT2,spiny
851,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
852,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
853,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
854,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
855,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
856,False,,,,,,,,,,,,,,,,,,,,,Esr2-IRES2-Cre,spiny
857,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
858,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
859,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
860,Scnn1a-Tg3-Cre__L6__inh,,0.00014746319387872332,,,,9.175187020739328e-10,4.2533387757118746e-05,0.21802983819469385,0.00028605999667622947,0.0015130265988120973,0.006732169550936753,959.7077644300592,0.0006004190219820483,0.0008821300094454223,1.4522755302669284e-07,,0.095449524978063,7.15217658237488e-08,0.06748487307324674,0.0022481438424267358,Scnn1a-Tg3-Cre,aspiny
861,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
862,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
863,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
864,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
865,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
866,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
867,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
868,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
869,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
870,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
871,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
872,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
873,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
874,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
875,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
876,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
877,Pvalb-IRES-Cre__L6__inh,,0.0004844900457909769,,,,0.017917163433892574,8.15251245984263e-09,1.1736212753788764,0.0007843122740333116,0.009186071859067104,0.008279083910511372,289.95721324879287,9.454739498277887e-07,3.088737547439995e-05,1.0118024417121336e-07,,0.16245225962327706,1.3899198528233292e-08,2.708261165069309e-08,4.810468685005154e-06,Pvalb-IRES-Cre,aspiny
878,Rbp4-Cre_KL100__L4__exc,0.01974997673825261,8.006309258772716e-15,0.21154355610387693,0.004506304084777454,2.8873030213987998e-06,1.3543593914222151e-08,0.00022144076910248262,0.27032519275727385,0.0008714470744826268,0.0099978223743827,0.04369544349731322,206.58012687568473,0.0005318586632537659,4.0549585999158345e-07,1.0018183452925061e-07,0.00011649469264535398,,,,,Rbp4-Cre_KL100,spiny
879,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
880,Pvalb-IRES-Cre__L6__inh,,0.0011050398358505322,,,,0.06765933920380772,1.0668096939317826e-09,1.625735548501607,0.00026382004070611963,0.005936432851381682,0.015946353128408385,587.665140298849,1.6023246060375013e-05,1.3906880208416806e-07,1.00547084283244e-07,,0.07073273234260548,1.58397994087245e-08,0.00019913156359995326,4.2980818629190236e-08,Pvalb-IRES-Cre,aspiny
881,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
882,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
883,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
884,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
885,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
886,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
887,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
888,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
889,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
890,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
891,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
892,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,aspiny
893,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
894,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
895,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
896,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
897,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
898,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
899,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
900,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
901,Rbp4-Cre_KL100__L5__exc,,0.0012269097784018733,,,,0.12284842198267787,0.034145843906541795,0.1134994417688536,2.4239780650413066e-05,0.002891992155686709,0.008282895486582967,118.50629435745405,0.0006258806870576267,1.5356543047360174e-06,4.868176965186493e-05,2.5376007574206408e-05,0.4233890235395659,0.006934005538817345,0.06691318283220843,0.010342921982555929,Rbp4-Cre_KL100,spiny
902,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
903,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
904,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
905,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny
906,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
907,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
908,Rorb-IRES2-Cre__L5__exc,4.308543382772965e-05,0.0001295018377816429,0.08423737364371542,0.0026262590735819467,2.0148844253428666e-05,0.0008018429724138479,0.10146245534011887,0.7499117237811953,0.000999864487662016,7.064471628428603e-05,0.0002942346233017257,620.5789875388026,0.000356430196657178,1.2382011471590719e-05,2.1357736368385466e-06,6.307277400701115e-05,,,,,Rorb-IRES2-Cre,spiny
909,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
910,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
911,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
912,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
913,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
914,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
915,False,,,,,,,,,,,,,,,,,,,,,Esr2-IRES2-Cre-neo|PhiC31-neo,spiny
916,Scnn1a-Tg3-Cre__L4__exc,0.0042460242276213395,8.266697326231309e-07,0.9464917113375066,0.00032601935624306487,0.0005338218284648144,0.0004954706615911342,0.012209708805174066,0.060116593036066576,0.0008639963172990058,0.0045021546064381605,0.00011860781379074222,498.4910357487358,2.528732474610514e-06,0.00012637188722288952,1.0003182568536082e-07,0.00047545340070444367,,,,,Scnn1a-Tg3-Cre,spiny
917,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
918,False,,,,,,,,,,,,,,,,,,,,,Penk-IRES2-Cre-neo,spiny
919,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,spiny
920,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
921,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
922,Scnn1a-Tg3-Cre__L4__exc,,0.0014052172324883255,,,,0.09970951184608133,1.620616907993533e-05,0.16341272668344306,0.0009954796341372044,0.0016523047849366418,0.009692523948766043,172.03811130468551,4.7826905442569e-05,0.00047732541540857274,4.553930623645799e-06,0.0002211912119929229,0.3861633048321854,0.0017863017279937067,1.4409255490793265e-05,0.015946303320459158,Scnn1a-Tg3-Cre,spiny
923,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
924,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,sparsely spiny
925,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
926,Pvalb-IRES-Cre__L6__inh,,0.0007007789389256613,,,,0.03744215204858978,3.9301672248362297e-07,0.7088200070711647,0.0009951626512466846,0.007809240209786222,0.028264985335889118,282.1525771439093,0.0007124086891451387,0.0009992660130459876,1.3347943644464623e-07,,0.07608142572705423,0.0032885018269818217,0.01472195580777652,0.0063017686192396345,Pvalb-IRES-Cre,aspiny
927,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
928,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,sparsely spiny
929,False,,,,,,,,,,,,,,,,,,,,,Gng7-Cre_KH71,aspiny
930,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
931,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
932,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
933,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
934,Rorb-IRES2-Cre__L5__exc,0.00019247900447407967,4.6435086389351463e-07,1.0866982160264165,4.6303237043569814e-07,0.021168174280422614,0.0020652388906732023,0.0007505198792144423,0.19163327812091888,0.00019645428903940988,6.888988413433077e-05,0.013877103394355418,228.62974390505005,7.503230682212337e-05,0.00012687161217199455,1.1834301169728772e-06,8.468906935651791e-05,,,,,Rorb-IRES2-Cre,spiny
935,Pvalb-IRES-Cre__L5__inh,,5.411369770703815e-06,,,,1.4987491975345536e-09,7.248024379035469e-15,2.98489139862727,0.0008404491997552611,0.00022300689100819503,0.003257134474094657,655.4807311151958,0.0001042233166279354,0.00016816587373688383,0.0007133386275986921,,0.04874114409997705,6.038627169865485e-10,0.18721668416285053,0.00010885919596750565,Pvalb-IRES-Cre,aspiny
936,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
937,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
938,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
939,Rbp4-Cre_KL100__L6__exc,0.09847996700056892,0.0012306089717704688,0.1423768156856782,0.034650998396227296,0.4283617181798157,5.4607318372507097e-05,0.4328241547632865,0.006355132284919685,0.0009657557400615293,0.002736564834270707,8.873737486598117e-05,218.88224396792785,0.00019035459220797217,0.00027595153257247183,0.0005374389400986753,0.0009918822236123716,,,,,Rbp4-Cre_KL100,spiny
940,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
941,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
942,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
943,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
944,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
945,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
946,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
947,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
948,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
949,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
950,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
951,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
952,Scnn1a-Tg3-Cre__L4__exc,0.0009579081668102203,7.041845238972727e-10,0.4955797542068112,0.0009026465264483322,0.05671487945519645,0.00017025755359834085,0.008458850085288338,0.14993941681786546,0.00065432981260371,0.004707857972435594,0.00030485303802985374,416.33586137090276,0.00015987010272244576,0.000993570200730338,3.1969125694560912e-06,1.0255832489002382e-07,,,,,Scnn1a-Tg3-Cre,spiny
953,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
954,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,sparsely spiny
955,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
956,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
957,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
958,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
959,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
960,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
961,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
962,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
963,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
964,Sst-IRES-Cre__L6__inh,,4.3966157353692026e-08,,,,2.4600745446222358e-08,0.001559901001197614,0.2584692688816681,7.28052612113772e-06,0.0006676238350640817,0.015399032574747,915.1771153407474,2.6592016572507716e-06,0.0007267632829076122,7.002642877302006e-06,,0.09525637124186526,1.1617255990525877e-06,0.002698080163729133,0.0017580192983990704,Sst-IRES-Cre,aspiny
965,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
966,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
967,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
968,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
969,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
970,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,spiny
971,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
972,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
973,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
974,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
975,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
976,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
977,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
978,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
979,False,,3.6217629267087936e-05,,,,0.00024113107260391627,0.0071490655361063265,0.4042872468520688,0.000314259923867317,0.0020865412818053108,0.002569437304649145,673.0599678015875,0.00037320909048070913,0.0009593551265150033,3.725219409961499e-07,,0.02980361008668537,1.7075106104651264e-08,0.19686571887088689,0.00010201961878384681,Human,aspiny
980,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
981,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
982,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
983,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
984,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
985,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
986,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
987,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
988,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
989,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,sparsely spiny
990,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
991,Cux2-CreERT2__L5__exc,0.0009016032001012695,8.386368556919284e-05,0.4174150415592031,0.0008231144202263827,0.041363504363298664,0.0024803642341274697,0.03207819001628942,0.3435008523802995,0.0008946523997418334,0.0076925281318999126,0.00010303896682063778,748.1674349084126,0.0005259503496457329,0.0005094171677075829,2.9638376672297563e-05,3.306171760926708e-06,,,,,Cux2-CreERT2,spiny
992,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
993,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
994,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
995,False,,,,,,,,,,,,,,,,,,,,,Human,sparsely spiny
996,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
997,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
998,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
999,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1000,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1001,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1002,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1003,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1004,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
