,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hausdorff_dimension,id_x,id_y,input_resistance_mohm,latency,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,scale_factor_x,scale_factor_y,scale_factor_z,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,soma_surface,specimen_id,superseded,tags,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,total_length,total_surface,total_volume,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,species,cre_line,dendrite_type,nm_id,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,structure_layer,reconstruction_type,gbar_Im_abs,gbar_Ih_abs,gbar_NaTs_abs,gbar_Nap_abs,gbar_K_P_abs,gbar_K_T_abs,gbar_SK_abs,gbar_Kv3_1_abs,gbar_Ca_HVA_abs,gbar_Ca_LVA_abs,gamma_CaDynamics_abs,decay_CaDynamics_abs,soma_g_pas_abs,axon_g_pas_abs,dend_g_pas_abs,apic_g_pas_abs,gbar_NaV_abs,gbar_Kd_abs,gbar_Kv2like_abs,gbar_Im_v2_abs
1207,,0.890427560969698,0.32951426620353497,42.02777777777779,0.855504322544237,14.879924242424199,55.987499358867204,0.679545388950776,1.03815,13.0198166666667,1.023723,-63.906253814697294,-59.6562512715658,-62.850002288818395,False,False,False,,483115655,492101048.0,122.67196799999999,0.0111400000000001,5.0,213.423346047123,228.680262235083,dendrite-only,18.0,43.0,1691.0,7.0,25.0,48.4501,299.956479384857,283.846860888016,1.03764,13.019228333333302,1.023206,14.7812509536743,14.9479169845581,20.4687507629395,483113351,43,90.937502682209,0.0140391206368804,0.1144,0.1144,0.28,1.55902464,1.210395,,1.261483,-46.34375,,-78.1312561035156,452.458252634452,483111429,False,3D Neuron Reconstruction morphology,6.43734174427862,310.0,300.0,432.0,1.03738,13.018946666666698,1.022982,-39.65625,-34.2812538146973,-50.068752288818395,483113355,1945.95282806126,2017.08928267656,177.95008501482604,1.0381799999999999,13.01984,1.261483,-64.03125,-59.750003814697294,-78.1312561035156,1.18338006391778,1.15197297983095,1.39311664327762,-84.96875,-77.13792419433591,Mus musculus,Scnn1a-Tg2-Cre,aspiny,485513255.0,,0.00013591547502481963,,,,0.006941536873215528,0.0035985361573682953,2.8023282962217992,0.00043076688829339724,0.009881108135591414,0.0002440143007804712,703.0747035805717,3.86821003580537e-07,9.014958526075097e-06,1.9496870736989397e-07,,0.07473788331061462,1.0491150917119204e-08,3.4874814949965865e-10,1.683597442027585e-06,5,dendrite-only,,0.061496078335711385,,,,3.1407556442527156,1.6281873818047543,1267.9365642165963,0.19490403357001068,4.470788921121759,0.11040628414894958,318111.9518535508,0.00017502035536235487,0.004078892382279993,8.821520065498003e-05,,33.81577208831826,4.746807812084083e-06,1.5779397833211417e-07,0.0007617575567596342
1232,,0.8883466540403699,0.324303354599362,46.3928571428571,0.9065803265310239,20.431590909090897,12.7768750440849,0.770838152088639,1.700575,17.7480266666667,1.02359,-54.625,-53.7916679382324,-59.5729192097982,False,False,False,,480643150,492100960.0,87.747248,0.49527,4.0,335.209973081142,352.580513781322,dendrite-only,14.0,35.0,1512.0,7.0,21.0,63.4265,376.166990454512,275.145538261411,1.699915,17.747325,1.02304916666667,17.78125,17.0208336512248,25.291668256123906,480641222,65,70.312611758709,0.0361727811396122,0.1144,0.1144,0.28,1.60539584,,,1.483535,,,-73.99479548136391,548.762980747658,480640846,False,3D Neuron Reconstruction morphology,7.446218711191928,430.00003051757795,418.166666666667,573.3333740234381,1.6995900000000002,17.747001666666698,1.02279916666667,-30.3437519073486,-28.9270846048991,-44.083335240682004,480641193,1732.43716098832,1767.6164746656898,152.610605701238,1.7005849999999998,17.7480933333333,1.483535,-54.656253814697294,-53.9375,-73.99479548136391,1.0711684140159798,1.05608174093838,1.21326592769208,-81.5312576293945,-73.13037109375,Mus musculus,Rorb-IRES2-Cre,aspiny,485467083.0,,0.0013672757624725847,,,,0.22256200801735607,4.3340833406554924e-08,0.4459837255490859,0.00024275692471156308,6.173013791575949e-06,0.0494718251016303,532.9871467187212,9.488863523270668e-06,0.0007254677006773519,0.00010425788411593991,,0.15223735691080678,0.0013246383359209026,0.11859790352691695,0.0008580824386834996,2/3,dendrite-only,,0.7503103229184824,,,,122.13379092078848,2.3783844928268755e-05,244.73935859726183,0.13321601360185217,0.0033875214484616204,27.148306205797454,292483.6153335548,0.0052071370309377365,0.3981098178598534,0.0572128672539071,,83.54222575951941,0.726912481632572,65.08213904985413,0.47088387677917676
1253,,0.8483058848037378,0.45866720828125396,80.4,0.8711632076265908,14.364347826087,-35.1325010750081,0.875494071146245,1.03201,14.081735,1.024214,-65.46875,-59.9687525431315,-67.16875,False,False,False,,473465663,491119732.0,186.482464,0.008140000000000041,5.0,264.611449740369,316.57485511097,dendrite-only,20.0,47.0,3404.0,7.0,27.0,105.9572,413.35293193535006,350.228861916512,1.0312350000000001,14.080763333333302,1.023392,16.1250019073486,13.3750003178914,20.6875,469802492,54,98.437488079071,0.0578483939170837,0.1144,0.1144,0.28,1.2060680959999999,,,1.2903879999999999,,,-78.98125,1098.61589987827,469801569,False,3D Neuron Reconstruction morphology,20.9035932758995,300.0,326.5,580.0,1.0308950000000001,14.0802966666667,1.023077,-41.3125,-31.9583333333333,-51.2062515258789,469802478,3562.7717204284795,5193.04866516151,686.785564563369,1.03206,14.081761666666699,1.2903879999999999,-65.5625,-60.0729179382324,-78.98125,1.44997064456584,1.22941655665224,1.5630470285973102,-91.00000762939449,-75.5974578857422,Mus musculus,Pvalb-IRES-Cre,aspiny,473465774.0,,2.2332578746863326e-05,,,,0.0026018586647026404,8.306754018114553e-12,0.7076939624985704,0.0005981776999994008,0.009953608069475556,0.0032472982877438,193.9441557294629,1.0424309543318263e-05,0.0005829726002668921,1.0023971634399897e-07,,0.04332995009953744,7.689841947655875e-06,0.08495546208744349,0.00010986585777620294,5,dendrite-only,,0.02453492609658758,,,,2.8584432982783654,9.125932040678355e-09,777.4838394487856,0.6571675321719556,10.935192086282498,3.5675335305628204,213070.13317285522,0.011452312209542232,0.6404629678465867,0.00011012494617480496,,47.60297212028386,0.008448182631245627,93.33342143077098,0.12070037820670122
1269,,0.8806659275922359,0.48030795245928004,47.894736842105296,0.850066051514948,35.5504,-5.246249615287192,1.1269811785539299,1.19808,11.63973,1.02406166666667,-57.781253814697294,-60.9062525431315,-62.958335876464794,False,False,False,,488551411,653182658.0,159.7648,0.007435000000000078,5.0,215.143224353267,258.243244035341,full,19.0,46.0,2070.0,8.0,27.0,40.9819,263.895203236446,350.83344239447194,1.19734,11.6391,1.0234,-1.0625,11.6875003178914,5.53645857175191,488524302,54,122.18761444091801,0.18182791769504505,0.1144,0.1144,0.28,1.86739072,,,1.5151658333333302,,,-75.0104192097982,438.340660078385,488504814,False,3D Neuron Reconstruction morphology,7.20526106714666,260.0,265.45833333333303,81.6666615804036,1.19707,11.638819999999999,1.02317083333333,-35.40625,-34.9062525431315,-48.885419845581104,488524283,2402.93198167148,3636.75537711517,492.224651003076,1.19808,11.639775,1.5151658333333302,-57.781253814697294,-61.020835876464794,-75.0104192097982,1.26586832012971,1.1250652289337701,1.4209804344195902,-87.4375,-73.8347930908203,Mus musculus,Rorb-IRES2-Cre,aspiny,489931963.0,,0.0003725000153901232,,,,0.02011411136113013,7.118127933608554e-06,2.8165515500017086,0.00046280693517231184,0.009354369913847959,0.002396217230549005,57.67032769762028,3.111622263261472e-05,0.0002653256603872705,3.1066382342947466e-07,,0.03099474479583517,3.492675198084783e-05,0.036404833512077635,4.7278382499932336e-08,6a,full,,0.16328190262531517,,,,8.816832850927923,0.0031201648969403644,1234.6090655725473,0.2028670974522855,4.1004006826534996,1.0503594425300506,25279.249509911642,0.013639505567926319,0.11630302510988955,0.00013617658542455077,,13.586256892767477,0.015309815517678876,15.957718751727821,2.0724037392458704e-05
1282,,0.9081141271893901,0.19828647989047304,42.0652173913044,0.8028412583700341,94.87,20.3075004728825,0.16770833459165,1.10546,7.257169999999999,1.024894,-47.6875,-47.2604179382324,-49.918751525878896,False,False,False,,485856662,496001039.0,116.96948799999998,0.0494950000000001,9.0,352.299973561481,394.45573792526704,dendrite-only,23.0,52.0,2021.0,6.0,29.0,82.6908,468.02984948457197,205.07706124873505,1.10313,7.255215,1.0233370000000002,41.46875,46.1041692097982,43.543752288818396,485844130,39,143.281206488609,0.00599157996475697,0.1144,0.1144,0.28,2.331059968,1.119565,7.27815333333333,,-51.500003814697294,-53.23958714803061,,49.6053333158936,485836906,False,3D Neuron Reconstruction morphology,21.636518481232,150.0,155.833333333333,1080.0,1.1027799999999999,7.25485666666667,1.0230139999999999,-36.1562538146973,-35.50000127156579,-48.293752288818396,485844134,2414.89982636903,1508.2727002004901,78.8358547368691,1.119565,7.27815333333333,1.4578200000000001,-51.500003814697294,-53.23958714803061,-79.9187515258789,3.98359331035142,3.92336887071712,4.08945127345978,-93.65625762939449,-78.8448944091797,Mus musculus,Rorb-IRES2-Cre,spiny,486508647.0,,1.0413294966983913e-10,,,,3.112926449944098e-05,0.0017292287507198745,0.2608259811280473,0.0005904080529407199,1.2977865706066405e-05,0.0029898328282741424,983.6335202507947,0.0009999763668872867,8.882111133237426e-06,3.3284203288746285e-05,6.211979932494532e-05,0.14298826908295928,5.67609466403541e-05,0.16027393116529398,0.0004013672979495322,4,dendrite-only,,5.165549677539543e-09,,,,0.0015441775413733835,0.08577896855888566,12.93835973130176,0.029287388258512168,0.0006437713540783288,0.14831165400533972,48793.46863272645,0.049604160987460164,0.000440600083313052,0.0016510739982922215,0.0030814733510303354,7.092980748122879,0.0028156456774204165,7.950441777302996,0.019909958596886122
1287,,0.8625809671281279,0.339378003817594,55.65384615384621,0.925910492607193,97.82,-62.9337484903125,0.11571428571428599,1.15001,6.009055,1.02523375,-44.75,-44.2916679382324,-47.5546875,False,False,False,,464357098,491771013.0,89.69156,0.073615,10.0,456.395341699069,495.170974475589,dendrite-only,39.0,87.0,4601.0,9.0,48.0,156.8361,601.331164235498,227.81087623275397,1.14605,6.00630666666667,1.02351375,24.84375,32.8229166666667,28.6484379768372,396426672,51,116.71863496303601,0.10154810547828698,0.1144,0.1144,0.28,1.7337416959999998,1.18508,6.0476933333333305,1.51315625,-54.031253814697294,-56.0208333333333,-74.078125,583.037545714419,348592897,False,3D Neuron Reconstruction morphology,23.432006315466598,130.0,124.625,1420.0,1.145605,6.00588833333333,1.0231525,-34.9687538146973,-34.9270833333333,-41.679688453674295,396426676,4832.67959828433,5147.7157844877,467.29260144399,1.18508,6.0476933333333305,1.51315625,-54.031253814697294,-56.0208333333333,-74.078125,3.1167015939779703,3.04764947116836,2.99896670683136,-86.96875,-73.2444305419922,Mus musculus,Scnn1a-Tg2-Cre,spiny,472912107.0,0.009361457063147529,4.33137597994418e-06,0.3072551201849698,0.00043733975270008246,0.0043367518923405545,0.030070145764145538,0.00010361592741051896,0.04245709900382935,0.0005553684244599691,0.0008725470255735563,0.0286131366320312,165.76352502675815,1.0115759894607891e-07,0.0009742299714839614,1.0144074272222196e-07,0.00052311748598828,,,,,4,dendrite-only,5.458080950408449,0.002525354820913041,179.14127118083366,0.25498549605760706,2.5284891796825995,17.532023985602248,0.06041197601435237,24.75408280134677,0.3238006431644241,0.5087276763108227,16.682532957130807,96646.35880057175,5.8978678219885353e-05,0.5680126515354372,5.9143761672212104e-05,0.30499713515090376,,,,
1300,,0.8990427354402,0.336623457254487,37.6,0.8778533505840971,58.0516666666667,256.913129659253,0.19921414538310397,1.82151,3.174485,1.02500666666667,-48.5,-48.5416666666667,-49.8020846048991,False,False,False,,480089500,491770970.0,165.931616,0.0578400000000001,6.0,415.542767757809,441.79491261057603,dendrite-only,21.0,46.0,1575.0,4.0,25.0,48.9418,460.12996045812105,188.09591032816502,1.8187799999999998,3.172455,1.0233649999999999,37.5312538146973,33.9375012715658,30.1770846048991,480088955,47,230.04467785358398,0.0323442555963993,0.1144,0.1144,0.28,1.174152448,1.8485900000000002,3.19822666666667,1.7099633333333302,-55.90625,-54.177085876464794,-74.2916717529297,196.88400436319301,480087928,False,3D Neuron Reconstruction morphology,35.8412916818504,50.0,53.7916679382324,700.0,1.818325,3.1719766666666698,1.02294833333333,-36.1562538146973,-37.052085876464794,-42.645835876464794,480088937,1859.4654160816601,1967.24701426165,177.786110181412,1.8485900000000002,3.19822666666667,1.7099633333333302,-55.90625,-54.177085876464794,-74.2916717529297,3.52229179453099,3.13235424317262,2.9893910612167205,-98.4375,-73.2083282470703,Mus musculus,Rorb-IRES2-Cre,spiny,482583564.0,0.002857512926379685,2.691213662774951e-07,1.4296285437849168,0.00015106589480740445,0.03862747766283831,0.00039346143262686267,0.0007163713004837356,0.2248038166919144,0.0006958473858771419,0.0017586194768628323,0.00104897653391474,324.417764444665,1.0966088226965545e-05,0.0007913533262551871,1.8978433027310847e-05,1.961276682670928e-06,,,,,4,dendrite-only,0.5625985874652184,5.298569225240681e-05,281.4709924522948,0.029742458292390674,7.605132480709399,0.0774662624180554,0.14104205025010605,44.26027562643332,0.13700121975715165,0.34624404475585807,0.20652670048015676,63872.66855042075,0.002159047362325044,0.15580481173925356,0.0037365498909556353,0.00038614400694841173,,,,
1325,,0.887118068142695,0.351223670462737,28.25,0.941873302643774,74.6216666666667,8.893124084363711,0.19642854854768696,1.65969,9.03180166666667,1.0284950000000002,-54.531253814697294,-56.2604192097982,-62.88281440734861,False,False,False,,473980040,657249257.0,124.346704,0.040775,5.0,140.511542438335,157.20112855857,full,35.0,77.0,2107.0,7.0,42.0,52.1063,223.888618686446,197.400914390546,1.65523,9.02699,1.0233424999999998,21.5,26.8958339691162,24.4687504768372,473978063,41,96.87492251396179,0.0689584165811539,0.1144,0.1144,0.28,2.212146944,1.66305,9.03506333333333,1.19967875,-56.875,-57.9062525431315,-70.3671894073486,523.010366727397,473943881,False,3D Neuron Reconstruction morphology,6.050367079217,209.99998474121102,200.208333333333,660.0,1.6548150000000001,9.026621666666667,1.02304,-33.0,-34.3541666666667,-39.1562528610229,473978067,2469.0371522987602,2723.4929869140697,249.32155631740002,1.66305,9.03506333333333,1.19967875,-56.875,-57.9062525431315,-70.3671894073486,3.410617983539089,3.89269120522529,2.54022789309226,-80.7187576293945,-69.5428619384766,Mus musculus,Htr3a-Cre_NO152,aspiny,476679102.0,,2.9068633958839746e-05,,,,1.7075198786371294e-06,0.00032712383267487406,0.13529062869284594,0.0002321876939446689,0.00040080874339033616,0.034316111795737625,20.012518318555912,0.0002551438704723448,0.00023674970220548765,0.000614715140142409,,0.06044625202079518,8.011759943260532e-05,0.04968291926888381,1.0699780594625087e-05,2/3,full,,0.015203196907077242,,,,0.0008930505979203255,0.17108915569255753,70.75840132742546,0.1214365709595899,0.20962712786812687,17.94768221494709,10466.754544926678,0.13344288926398853,0.12382254857309413,0.3215023908787646,,31.614016436692747,0.04190233506056561,25.98468182690658,0.0055960961726975525
1328,,0.8783515360330608,0.16024678404732098,92.4,0.8863079792817621,27.012638888888887,4.53750014992038,0.586363636363636,1.100375,2.613705,1.0241225,-58.0625,-61.08333714803061,-62.859378814697294,False,False,False,,476783686,491771387.0,292.300448,0.01634,4.0,286.91593336251,356.02019835453694,dendrite-only,10.0,26.0,2170.0,6.0,16.0,57.68,330.807703775183,385.846272602101,1.099335,2.6128116666666696,1.023215,15.375,28.041667938232397,24.484375,476777143,36,321.87503576278704,0.222038641571999,0.1144,0.1144,0.28,1.862684288,1.276275,,,-45.843753814697294,,,78.74689984049859,476754635,False,3D Neuron Reconstruction morphology,25.751932826813196,50.0,39.7916666666667,140.0,1.09897,2.612445,1.022895,-35.5312538146973,-37.03125127156579,-42.3593769073486,476777125,2224.2345293674803,1128.53581983437,48.16887307764711,1.10049,2.613745,1.0242575,-58.21875,-61.16667048136389,-63.07812690734861,1.47754862498551,1.4537166633781895,1.53368450952279,-95.96875,-60.2379150390625,Mus musculus,Sst-IRES-Cre,sparsely spiny,477878554.0,,0.0013626566105479744,,,,0.0070364983941789,1.493642671568721e-11,0.3396204041291089,0.0009165203570813157,0.0011222890347843792,0.023743571706190368,528.5365718957302,0.0002735113458323823,0.0005002659009732991,0.0002365123557981229,,0.06105161267876584,1.727128445322499e-05,0.06476808877449691,0.0002725930797132209,6a,dendrite-only,,0.10730498362781463,,,,0.554102434274235,1.1761972985551679e-09,26.74405394774459,0.07217313676086036,0.08837678221425534,1.869732663003069,41620.61648911354,0.02153817055550258,0.039394388797561165,0.01862461479307515,,4.807625228715687,0.0013600601069548687,5.100286199585829,0.02146585994539005
1334,,0.879302491234982,0.351489681236315,43.434210526315795,0.839319025113867,151.493333333333,-19.218749855443,0.136379309734747,1.118815,5.4688050000000015,1.0251325,-43.250003814697294,-43.4479179382324,-48.078125953674295,False,False,False,,468248041,495335458.0,237.4744,0.0501,9.0,563.470779979113,608.2011450276773,dendrite-only,37.0,88.0,3656.0,12.0,50.0,119.884,661.567781054383,282.51363193231015,1.1163100000000001,5.46651666666667,1.02344875,36.25,36.65625,41.3046875,468202461,59,135.312497615814,0.114090159535408,0.1144,0.1144,0.28,2.790733312,1.1380700000000001,5.49347166666667,1.63925875,-48.90625,-52.1666692097982,-69.5234375,757.1490159178081,468120757,False,3D Neuron Reconstruction morphology,16.3383327160489,210.0,111.124997456868,1180.0,1.11585,5.46603333333333,1.02309,-27.3750019073486,-26.2812519073486,-40.7265644073486,468202467,4369.05003740923,4815.884601116311,467.892152532816,1.1380700000000001,5.49347166666667,1.63925875,-48.90625,-52.1666692097982,-69.5234375,3.13639518111164,2.8161600974356698,3.40628905501,-82.03125,-69.0844650268555,Mus musculus,Scnn1a-Tg3-Cre,spiny,473871773.0,,4.9583479201893704e-05,,,,0.034340098071842295,0.001900736685726129,0.09026960737170614,6.357679665915689e-05,0.0011224163613820725,0.006621942609612698,500.33243152166204,0.00027731361984563283,0.0007346653107942031,3.626195528936591e-05,0.00033937803916712635,0.1797230411877216,2.617609624649964e-05,0.00020549047656814867,0.008323207207022749,5,dendrite-only,,0.03754208248349492,,,,26.000571461616413,1.4391409111164146,68.34754438877422,0.04813710902568723,0.849836443470483,5.013797330332456,378826.20815839054,0.20996773436672606,0.5562511170967815,0.027455703762598958,0.2569597483795051,136.0771237730391,0.019819205513607035,0.15558691211405518,6.301908146077283
1343,,0.8773131725551649,0.503213626898829,69.6935483870968,0.863848493605995,161.548,-19.039998744308,0.12555443548387102,1.17826,5.81909333333333,1.025916,-49.343753814697294,-52.8437525431315,-51.4375022888184,False,False,False,,527898240,585893391.0,123.418208,0.0661800000000001,8.0,528.139695333498,570.0307922308573,full,31.0,66.0,4356.0,4.0,35.0,171.0772,768.930981101186,425.943842400093,1.1755799999999998,5.81622666666667,1.0236040000000002,50.34375,49.520835876464794,50.168752288818396,527892380,46,137.499913573265,0.0982848182320595,0.1144,0.1144,0.28,1.211801984,,,,,,,176.327532097497,527891102,False,3D Neuron Reconstruction morphology,30.598392392477106,90.0,119.999997456868,800.0,1.17506,5.81566666666667,1.023104,-40.0,-39.4166692097982,-47.3000022888184,527892366,5862.97662396075,9572.875425905659,1425.6786297402698,1.40764,5.81964,1.55482,-53.781253814697294,-53.177085876464794,-68.15625305175779,4.43456266261281,4.605600909599019,4.09359882618657,-83.0937576293945,-67.4416961669922,Homo Sapiens,Human,spiny,626170727.0,0.0005549661132313921,0.0004765524507654537,2.5946243192296774,3.0394480976497776e-06,0.00628162335311902,5.971045347738514e-05,0.00394984361374745,0.2477967407368069,0.0007132274419451287,0.009707319362314544,0.0004907854352897971,566.6811056501417,0.0002524475151345379,0.00028436759929949853,2.9800159279015706e-06,1.6845380584797078e-05,,,,,3,full,0.09785580514383144,0.0840293175584864,457.50370292991727,0.0005359383819970174,1.1076231434214807,0.01052859690208973,0.696466176583147,43.69338775592446,0.12576163466239534,1.711667666439172,0.08653898459404574,99921.48084557045,0.04451344732781859,0.05014183699297049,0.0005254588541781165,0.0029703043857603594,,,,
1352,,0.8897665850815749,0.259648659460171,28.2631578947368,1.08519379612231,75.90375,-28.5774997416111,0.139999982636552,1.294615,9.03805,1.02913125,-57.5,-58.984378814697294,-70.2500019073486,False,False,False,,469773127,491120305.0,152.97048,0.041045,6.0,107.89753306837,128.517407536202,dendrite-only,29.0,65.0,1729.0,7.0,36.0,44.52,170.658637316345,140.6123668267,1.28843,9.0321625,1.0234475,17.3125,26.359375,18.2812509536743,469763143,59,104.374997317791,0.012180145829916,0.1144,0.1144,0.28,1.8563936,1.298405,9.04306,1.532405,-59.000003814697294,-61.703128814697294,-79.515625,358.75515913314905,469753383,False,3D Neuron Reconstruction morphology,8.06190596606529,249.99998474121102,200.312507629395,740.0,1.2879200000000002,9.03173,1.0230774999999999,-41.1875038146973,-39.2343788146973,-43.695313453674295,469763127,1825.6463207786999,1499.8582948624405,108.114603748737,1.298405,9.04306,1.532405,-59.000003814697294,-61.703128814697294,-79.515625,4.1838029922995,4.6594114848740995,2.17458570179484,-91.03125,-79.16917419433591,Mus musculus,Htr3a-Cre_NO152,aspiny,478513187.0,0.0001626581691453799,2.2267896488230303e-06,0.4432925539187596,0.0013040186636240952,0.08568173861374076,0.019710260321872952,0.0005576037593887637,0.37816281079229297,0.0002790271318723256,0.0009920972817421415,0.014809703659762375,135.1858506583517,0.00013529465847508373,0.000985048922841061,0.0005870818872031751,,,,,,2/3,dendrite-only,0.05835445735605744,0.0007988722748195553,159.03349072366467,0.46782342318105863,30.738765771177448,7.071157578329324,0.20004322543275807,135.667859364028,0.10010242309732234,0.35592001818696656,5.3130575931728306,48498.62136548709,0.04853765673109371,0.3533913830677819,0.21061865586776454,,,,,
1358,,0.9237447398874019,0.5007918258826289,61.3473684210526,1.0011197918819201,126.562857142857,-54.4875013164248,0.12083333400764801,1.22738,8.335230000000001,1.025375,-48.0,-51.95312690734861,-51.914063453674295,False,False,False,,541547933,673362935.0,94.666448,0.09699999999999999,7.0,574.428357413115,681.880146689243,full,48.0,101.0,5874.0,5.0,53.0,172.8656,736.768599377475,487.972675350019,1.22536,8.333269999999999,1.023575,50.281253814697294,49.093753814697294,47.6328153610229,541546569,50,97.63389825820921,0.017292708158493,0.1144,0.1144,0.28,1.157789696,1.2843,8.4115,,-50.187503814697294,-53.640628814697294,,412.997690888426,541545716,False,3D Neuron Reconstruction morphology,25.9429542580998,190.0,182.812492370605,1520.0,1.22486,8.33276,1.023095,-35.2812538146973,-38.8281269073486,-43.82812690734861,541546573,7001.423255312211,11103.6728097881,1470.61320335526,1.2843,8.4115,1.732775,-50.187503814697294,-53.640628814697294,-75.7187538146973,3.6485304892230297,3.6414163507114603,3.3775894139462,-86.46875762939449,-75.3609237670898,Homo Sapiens,Human,spiny,626170547.0,0.00281440829121391,4.060254180440759e-08,2.259074619334534,1.8533261841058303e-05,0.0003351620848581205,1.135672375585095e-08,7.292137317360258e-05,0.15424159053973235,0.00021938057925732681,0.0020164764082487886,0.022789797164938855,221.17435367730246,0.00015285253706528976,0.000395291901862886,1.0006135204247386e-07,0.000265600781322141,,,,,3,full,1.1623441254885858,1.676875600942112e-05,932.9926013298125,0.007654194344987658,0.13842116711975444,4.690300687224175e-06,0.030116358737111076,63.70142073186756,0.0906036726590413,0.8328001003377368,9.412133604935345,91344.49735246597,0.06312774485440222,0.16325464269626622,4.1325107340715596e-05,0.10969250938420602,,,,
1371,,0.917771701567012,0.469860812930385,51.136986301369895,0.8982371360043441,130.105714285714,24.4024991186143,0.111111111111111,1.13256,2.55088,1.02659333333333,-66.375,-67.0,-66.5312576293945,False,False,False,,508421992,538906871.0,102.640416,0.0453000000000001,19.0,610.121891269326,658.867315310722,full,73.0,156.0,7760.0,10.0,83.0,117.7462,874.697784956764,487.70589271782603,1.12828,2.54714,1.02336666666667,48.25,50.25,51.0729166666667,508419497,43,120.312497019768,0.0826839208602905,0.1144,0.1144,0.28,1.35945088,,2.55498,,,-68.8125076293945,,1103.50698995611,508417989,False,3D Neuron Reconstruction morphology,54.01760643872461,70.0,38.125,770.0,1.12778,2.54662,1.02292,-41.1250038146973,-43.656253814697294,-49.0937525431315,508419479,9017.13745065337,13292.316923246499,1911.8777171324398,1.1357,2.55498,1.0309,-67.8750076293945,-68.8125076293945,-68.1145833333333,4.621997519603,4.53761631391606,4.89700394866643,-79.4375,-64.9990921020508,Homo Sapiens,Human,spiny,538907315.0,0.006317936602774277,0.0016773379436706005,0.3862412910338209,0.0050810070665029535,0.10682316398744328,0.04641943847305618,0.02329114371196916,0.00434233252397509,0.0008368610856784384,0.0038612907760139947,0.0002104909017042772,135.49951859019592,4.2664877291226195e-06,0.0008003463237337918,6.00105120153603e-05,0.00044268965955606814,,,,,3,full,6.971887203260974,1.8509541453591154,426.2199644654935,5.606926813902398,117.88010814937145,51.22417482485507,25.701939890230264,4.791794292920269,0.9234820576684157,4.260961361584495,0.23227818135283432,149524.66589996906,0.00470809903164878,0.8831877626259149,0.06622201947979521,0.4885111337014118,,,,
